po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2026-41836,2026-02-03,2026-02-19,2026-02-19,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),R&D,10974.12,2,21948.24,Net 60,True,False
PO-2026-42538,2026-02-03,2026-02-20,2026-02-20,SUP-093,Albion Chem Industries,UK,Chemicals,Industrial Solvent (drum),Field Services,561.01,19,10659.19,Net 30,True,False
PO-2026-42161,2026-02-03,2026-02-09,2026-02-12,SUP-042,Cascade Maintenance Co,USA,MRO,Hydraulic Fluid (drum),Field Services,214.05,15,3210.75,Net 30,False,False
PO-2026-42236,2026-02-03,2026-03-06,2026-03-13,SUP-046,Thames Industrial Supply,UK,MRO,Conveyor Belt Section,R&D,366.62,3,1099.86,Net 45,True,False
PO-2026-41891,2026-02-03,2026-02-16,2026-02-16,SUP-016,Great Wall Containers,China,Packaging,Printed Labels (per 1000),Corporate,51.84,50,2592.0,Net 15,True,False
PO-2026-42625,2026-02-03,2026-03-04,2026-03-04,SUP-102,Frontier Consulting,USA,Professional Services,Recruitment Fee,Corporate,5167.9,1,5167.9,Net 30,True,False
PO-2026-41705,2026-02-03,2026-02-25,2026-02-25,SUP-006,Adler Metals,Germany,Raw Materials,Aluminium Sheet (per ton),Manufacturing,3324.67,4,13298.68,Net 30,True,False
PO-2026-41880,2026-02-03,2026-02-10,2026-02-10,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,Manufacturing,32.67,28,914.76,Net 45,True,False
PO-2026-42453,2026-02-03,2026-02-18,2026-02-18,SUP-072,Krakow Office Products,Poland,Office Supplies,Stationery Kit,Retail Operations,20.92,80,1673.6,Net 30,True,False
PO-2026-42095,2026-02-03,2026-03-03,2026-03-03,SUP-040,Ganga MRO Services,India,MRO,Safety Gloves (per 100),R&D,103.75,26,2697.5,Net 30,True,False
PO-2026-41907,2026-02-03,2026-02-09,2026-02-09,SUP-016,Great Wall Containers,China,Packaging,Printed Labels (per 1000),Field Services,52.83,44,2324.52,Net 30,False,False
PO-2026-41730,2026-02-03,2026-03-03,2026-03-03,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Corporate,11071.97,1,11071.97,Net 60,True,False
PO-2026-41966,2026-02-03,2026-02-18,2026-02-18,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,R&D,58.57,495,28992.15,Net 30,False,False
PO-2026-42658,2026-02-03,2026-03-05,2026-03-05,SUP-097,Azteca Advisory,Mexico,Professional Services,Audit & Compliance Review,Retail Operations,11128.88,1,11128.88,Net 60,True,False
PO-2026-41799,2026-02-03,2026-02-23,2026-02-23,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),R&D,973.87,30,29216.1,Net 30,False,False
PO-2026-42265,2026-02-03,2026-03-08,2026-03-08,SUP-051,Shenzhou Transport,China,Logistics,Air Freight (per 100kg),Manufacturing,690.58,6,4143.48,Net 30,True,False
PO-2026-42014,2026-02-03,2026-03-07,2026-03-07,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,R&D,74.19,512,37985.28,Net 15,False,False
PO-2026-41950,2026-02-03,2026-03-01,2026-03-01,SUP-016,Great Wall Containers,China,Packaging,Stretch Film Rolls,Corporate,41.71,121,5046.91,Net 30,True,False
PO-2026-42544,2026-02-03,2026-02-12,2026-02-15,SUP-093,Albion Chem Industries,UK,Chemicals,Adhesive Compound (drum),R&D,764.44,15,11466.6,Net 45,True,False
PO-2026-42288,2026-02-03,2026-03-02,2026-03-02,SUP-050,Redwood Freight,USA,Logistics,Air Freight (per 100kg),Manufacturing,672.81,7,4709.67,Net 45,True,False
PO-2026-41951,2026-02-03,2026-03-09,2026-03-09,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,R&D,15.86,253,4012.58,Net 45,False,False
PO-2026-41753,2026-02-03,2026-02-23,2026-02-23,SUP-006,Adler Metals,Germany,Raw Materials,Copper Wire Rod (per ton),Manufacturing,12846.88,1,12846.88,Net 30,False,False
PO-2026-42327,2026-02-03,2026-02-08,2026-02-08,SUP-051,Shenzhou Transport,China,Logistics,FTL Freight (per load),R&D,2046.84,5,10234.2,Net 15,True,False
PO-2026-42287,2026-02-03,2026-02-25,2026-02-25,SUP-050,Redwood Freight,USA,Logistics,LTL Freight (per shipment),Corporate,461.65,1,461.65,Net 60,True,False
PO-2026-42347,2026-02-04,2026-02-23,2026-02-25,SUP-050,Redwood Freight,USA,Logistics,Last-Mile Delivery Batch,Field Services,289.78,11,3187.58,Net 30,False,False
PO-2026-42190,2026-02-04,2026-02-26,2026-02-26,SUP-040,Ganga MRO Services,India,MRO,Safety Gloves (per 100),Corporate,122.11,25,3052.75,Net 30,True,False
PO-2026-42272,2026-02-04,2026-03-04,2026-03-04,SUP-054,Great Wall Shipping Lines,China,Logistics,Ocean Container (40ft),R&D,3706.88,1,3706.88,Net 30,True,False
PO-2026-42443,2026-02-04,2026-02-18,2026-02-18,SUP-072,Krakow Office Products,Poland,Office Supplies,Toner Cartridges,Retail Operations,94.87,21,1992.27,Net 30,True,False
PO-2026-41975,2026-02-04,2026-02-22,2026-02-22,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Corporate,5.05,4369,22063.45,Net 30,True,False
PO-2026-42458,2026-02-04,2026-02-10,2026-02-10,SUP-072,Krakow Office Products,Poland,Office Supplies,Office Chairs,Manufacturing,156.46,8,1251.68,Net 30,True,False
PO-2026-41991,2026-02-04,2026-03-10,2026-03-11,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,R&D,6.17,1802,11118.34,Net 60,True,False
PO-2026-42441,2026-02-04,2026-02-28,2026-02-28,SUP-079,Great Wall Workplace,China,Office Supplies,Copy Paper (per case),Field Services,40.17,70,2811.9,Net 45,True,False
PO-2026-41896,2026-02-04,2026-03-03,2026-03-03,SUP-016,Great Wall Containers,China,Packaging,Stretch Film Rolls,Manufacturing,47.36,183,8666.88,Net 30,True,False
PO-2026-42400,2026-02-04,2026-03-09,2026-03-10,SUP-057,Bharat Digital Systems,India,IT Services,Cybersecurity Audit,Retail Operations,9610.81,1,9610.81,Net 60,True,False
PO-2026-42126,2026-02-04,2026-02-12,2026-02-14,SUP-044,Mekong Maintenance Co,Vietnam,MRO,Machine Lubricant (drum),Corporate,174.03,3,522.09,Net 45,True,False
PO-2026-42078,2026-02-04,2026-02-26,2026-03-02,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Field Services,38.67,516,19953.72,Net 30,True,False
PO-2026-42015,2026-02-04,2026-02-13,2026-02-13,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,R&D,80.63,134,10804.42,Net 15,True,False
PO-2026-42111,2026-02-04,2026-02-21,2026-02-21,SUP-038,Bergmann MRO Services,Germany,MRO,Machine Lubricant (drum),Field Services,206.49,13,2684.37,Net 45,False,False
PO-2026-41905,2026-02-04,2026-02-10,2026-02-10,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,Corporate,31.72,34,1078.48,Net 30,True,False
PO-2026-42163,2026-02-04,2026-02-11,2026-02-11,SUP-038,Bergmann MRO Services,Germany,MRO,Hydraulic Fluid (drum),Field Services,247.49,12,2969.88,Net 30,False,False
PO-2026-42263,2026-02-04,2026-02-23,2026-02-23,SUP-053,Sterling Shipping Lines,USA,Logistics,Air Freight (per 100kg),R&D,659.16,4,2636.64,Net 30,False,False
PO-2026-42005,2026-02-04,2026-03-06,2026-03-06,SUP-026,Great Wall Circuits,China,Electronics,PCB Assembly A-11,R&D,72.83,164,11944.12,Net 30,True,False
PO-2026-42242,2026-02-04,2026-02-14,2026-02-14,SUP-050,Redwood Freight,USA,Logistics,LTL Freight (per shipment),Retail Operations,477.31,6,2863.86,Net 45,True,False
PO-2026-42013,2026-02-04,2026-03-09,2026-03-09,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,R&D,30.89,727,22457.03,Net 45,True,False
PO-2026-41913,2026-02-04,2026-02-12,2026-02-12,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),R&D,722.71,11,7949.81,Net 45,False,False
PO-2026-42333,2026-02-04,2026-02-20,2026-02-28,SUP-051,Shenzhou Transport,China,Logistics,Ocean Container (40ft),Field Services,3509.09,2,7018.18,Net 45,True,False
PO-2026-42145,2026-02-04,2026-03-04,2026-03-13,SUP-046,Thames Industrial Supply,UK,MRO,Safety Gloves (per 100),Corporate,91.99,34,3127.66,Net 45,True,False
PO-2026-42079,2026-02-04,2026-02-20,2026-02-20,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Retail Operations,5.0,4847,24235.0,Net 15,True,False
PO-2026-41988,2026-02-04,2026-02-25,2026-02-25,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,R&D,9.81,1581,15509.61,Net 30,True,False
PO-2026-42088,2026-02-04,2026-03-04,2026-03-04,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Retail Operations,76.79,153,11748.87,Net 30,False,False
PO-2026-42652,2026-02-04,2026-02-12,2026-02-12,SUP-103,Cascade Consulting,USA,Professional Services,Legal Advisory (retainer),Retail Operations,9665.02,1,9665.02,Net 45,True,False
PO-2026-41815,2026-02-04,2026-02-13,2026-02-13,SUP-010,Pacific Rim Materials,China,Raw Materials,Polypropylene Resin (per ton),Field Services,1370.02,13,17810.26,Net 30,True,False
PO-2026-41757,2026-02-04,2026-02-13,2026-02-13,SUP-006,Adler Metals,Germany,Raw Materials,Rubber Compound (per ton),Field Services,2126.4,7,14884.8,Net 45,False,False
PO-2026-42627,2026-02-04,2026-02-21,2026-02-21,SUP-102,Frontier Consulting,USA,Professional Services,Market Research Study,Corporate,12247.19,2,24494.38,Net 60,True,False
PO-2026-42564,2026-02-04,2026-03-04,2026-03-04,SUP-083,Krakow Chemicals,Poland,Chemicals,Cleaning Agent (drum),Manufacturing,277.05,25,6926.25,Net 30,True,False
PO-2026-41841,2026-02-04,2026-03-06,2026-03-06,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),Manufacturing,663.67,7,4645.69,Net 30,True,False
PO-2026-42612,2026-02-04,2026-03-08,2026-03-08,SUP-102,Frontier Consulting,USA,Professional Services,Recruitment Fee,R&D,5971.98,1,5971.98,Net 15,True,False
PO-2026-42653,2026-02-04,2026-03-02,2026-03-02,SUP-102,Frontier Consulting,USA,Professional Services,Audit & Compliance Review,Field Services,10696.09,1,10696.09,Net 30,True,False
PO-2026-41861,2026-02-04,2026-03-03,2026-03-03,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,R&D,17.34,222,3849.48,Net 45,True,False
PO-2026-42555,2026-02-04,2026-03-03,2026-03-03,SUP-093,Albion Chem Industries,UK,Chemicals,Cleaning Agent (drum),Corporate,289.79,30,8693.7,Net 45,True,False
PO-2026-42654,2026-02-04,2026-02-20,2026-02-21,SUP-097,Azteca Advisory,Mexico,Professional Services,Market Research Study,Retail Operations,13725.36,1,13725.36,Net 30,True,False
PO-2026-42495,2026-02-04,2026-02-11,2026-02-11,SUP-072,Krakow Office Products,Poland,Office Supplies,Whiteboard & Supplies,Corporate,66.45,6,398.7,Net 30,True,False
PO-2026-41854,2026-02-04,2026-02-11,2026-02-11,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,R&D,30.76,85,2614.6,Net 30,True,False
PO-2026-41725,2026-02-04,2026-02-10,2026-02-20,SUP-008,Fujikawa Resources,Japan,Raw Materials,Steel Coil (per ton),Retail Operations,1182.66,29,34297.14,Net 30,True,False
PO-2026-41734,2026-02-04,2026-02-18,2026-03-02,SUP-008,Fujikawa Resources,Japan,Raw Materials,Aluminium Sheet (per ton),Corporate,2723.14,7,19061.98,Net 45,True,True
PO-2026-42600,2026-02-04,2026-03-03,2026-03-03,SUP-095,Busan Machinery,South Korea,Machinery,Compressor Unit,Retail Operations,11199.09,1,11199.09,Net 30,True,False
PO-2026-42548,2026-02-05,2026-02-25,2026-02-25,SUP-093,Albion Chem Industries,UK,Chemicals,Catalyst Powder (per 25kg),Manufacturing,1327.91,4,5311.64,Net 15,True,False
PO-2026-42479,2026-02-05,2026-03-04,2026-03-04,SUP-079,Great Wall Workplace,China,Office Supplies,Stationery Kit,Retail Operations,20.31,58,1177.98,Net 30,True,False
PO-2026-42063,2026-02-05,2026-03-10,2026-03-10,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,Retail Operations,34.21,859,29386.39,Net 15,True,False
PO-2026-42565,2026-02-05,2026-02-18,2026-02-18,SUP-091,Frontier Chem Industries,USA,Chemicals,Industrial Solvent (drum),Manufacturing,436.6,20,8732.0,Net 30,True,False
PO-2026-42017,2026-02-05,2026-02-18,2026-02-18,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,R&D,33.73,833,28097.09,Net 45,False,False
PO-2026-42286,2026-02-05,2026-03-10,2026-03-10,SUP-054,Great Wall Shipping Lines,China,Logistics,Air Freight (per 100kg),Corporate,719.63,4,2878.52,Net 30,True,False
PO-2026-42132,2026-02-05,2026-03-08,2026-03-08,SUP-041,Bergmann Maintenance Co,Germany,MRO,Industrial Bearings,Field Services,41.46,107,4436.22,Net 60,False,False
PO-2026-42393,2026-02-05,2026-02-21,2026-02-24,SUP-062,Liberty Technologies,USA,IT Services,Network Equipment Bundle,Manufacturing,3492.59,1,3492.59,Net 15,True,False
PO-2026-41986,2026-02-05,2026-02-16,2026-02-16,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Manufacturing,6.08,2334,14190.72,Net 30,True,False
PO-2026-42320,2026-02-05,2026-03-05,2026-03-05,SUP-054,Great Wall Shipping Lines,China,Logistics,LTL Freight (per shipment),Retail Operations,458.17,9,4123.53,Net 15,True,False
PO-2026-42188,2026-02-05,2026-02-25,2026-02-25,SUP-040,Ganga MRO Services,India,MRO,Safety Gloves (per 100),Field Services,111.09,29,3221.61,Net 30,False,False
PO-2026-41814,2026-02-05,2026-02-13,2026-02-13,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Field Services,11298.85,3,33896.55,Net 45,False,False
PO-2026-41704,2026-02-05,2026-02-28,2026-02-28,SUP-002,Taegu Alloys,South Korea,Raw Materials,Aluminium Sheet (per ton),Field Services,2953.18,8,23625.44,Net 30,True,False
PO-2026-42462,2026-02-05,2026-02-17,2026-02-17,SUP-079,Great Wall Workplace,China,Office Supplies,Office Chairs,Retail Operations,176.67,5,883.35,Net 30,True,False
PO-2026-41934,2026-02-05,2026-02-23,2026-02-23,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Retail Operations,17.08,185,3159.8,Net 30,True,False
PO-2026-42192,2026-02-05,2026-02-16,2026-02-26,SUP-046,Thames Industrial Supply,UK,MRO,Machine Lubricant (drum),Field Services,222.68,14,3117.52,Net 45,True,False
PO-2026-42460,2026-02-05,2026-02-16,2026-02-16,SUP-072,Krakow Office Products,Poland,Office Supplies,Toner Cartridges,R&D,93.88,4,375.52,Net 30,False,False
PO-2026-41917,2026-02-05,2026-02-12,2026-02-12,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,Field Services,31.03,48,1489.44,Net 45,True,False
PO-2026-42448,2026-02-05,2026-02-13,2026-02-13,SUP-079,Great Wall Workplace,China,Office Supplies,Whiteboard & Supplies,Corporate,73.19,4,292.76,Net 30,True,False
PO-2026-41822,2026-02-05,2026-03-11,2026-03-11,SUP-006,Adler Metals,Germany,Raw Materials,Copper Wire Rod (per ton),Corporate,12945.18,4,51780.72,Net 30,True,False
PO-2026-41945,2026-02-05,2026-02-21,2026-02-22,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),Corporate,774.51,18,13941.18,Net 60,True,False
PO-2026-42303,2026-02-05,2026-02-21,2026-02-26,SUP-051,Shenzhou Transport,China,Logistics,Air Freight (per 100kg),Retail Operations,702.38,6,4214.28,Net 45,True,False
PO-2026-42008,2026-02-05,2026-02-28,2026-02-28,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Retail Operations,91.69,112,10269.28,Net 15,True,False
PO-2026-42048,2026-02-05,2026-02-19,2026-02-19,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Manufacturing,85.04,7,595.28,Net 30,True,False
PO-2026-41941,2026-02-05,2026-02-28,2026-02-28,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),R&D,706.95,5,3534.75,Net 45,True,False
PO-2026-42386,2026-02-05,2026-02-17,2026-02-17,SUP-057,Bharat Digital Systems,India,IT Services,Cloud Hosting (monthly block),Manufacturing,4864.22,1,4864.22,Net 30,True,False
PO-2026-42433,2026-02-05,2026-03-02,2026-03-02,SUP-072,Krakow Office Products,Poland,Office Supplies,Office Chairs,R&D,163.36,8,1306.88,Net 45,True,False
PO-2026-42542,2026-02-05,2026-02-26,2026-02-26,SUP-093,Albion Chem Industries,UK,Chemicals,Coating Resin (drum),Manufacturing,870.61,8,6964.88,Net 45,True,False
PO-2026-42427,2026-02-05,2026-03-08,2026-03-08,SUP-072,Krakow Office Products,Poland,Office Supplies,Copy Paper (per case),Retail Operations,40.02,40,1600.8,Net 30,True,False
PO-2026-42249,2026-02-05,2026-02-10,2026-02-10,SUP-051,Shenzhou Transport,China,Logistics,LTL Freight (per shipment),R&D,447.84,9,4030.56,Net 45,True,False
PO-2026-42305,2026-02-05,2026-02-16,2026-02-16,SUP-051,Shenzhou Transport,China,Logistics,Ocean Container (40ft),Manufacturing,3741.32,2,7482.64,Net 30,True,False
PO-2026-42367,2026-02-05,2026-02-12,2026-02-12,SUP-057,Bharat Digital Systems,India,IT Services,Network Equipment Bundle,Field Services,3065.83,1,3065.83,Net 30,True,False
PO-2026-42385,2026-02-05,2026-02-14,2026-02-14,SUP-057,Bharat Digital Systems,India,IT Services,Cybersecurity Audit,R&D,9528.89,1,9528.89,Net 30,True,False
PO-2026-42153,2026-02-06,2026-03-11,2026-03-11,SUP-044,Mekong Maintenance Co,Vietnam,MRO,Hydraulic Fluid (drum),Manufacturing,229.32,13,2981.16,Net 15,True,False
PO-2026-42295,2026-02-06,2026-02-24,2026-02-24,SUP-051,Shenzhou Transport,China,Logistics,Last-Mile Delivery Batch,R&D,278.87,10,2788.7,Net 30,True,False
PO-2026-42362,2026-02-06,2026-02-22,2026-02-22,SUP-061,Shenzhou IT Solutions,China,IT Services,Cloud Hosting (monthly block),Manufacturing,4785.03,1,4785.03,Net 45,True,False
PO-2026-41935,2026-02-06,2026-02-27,2026-02-27,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Corporate,17.3,128,2214.4,Net 60,True,False
PO-2026-41937,2026-02-06,2026-02-21,2026-02-21,SUP-016,Great Wall Containers,China,Packaging,Printed Labels (per 1000),Field Services,49.07,62,3042.34,Net 30,False,False
PO-2026-42178,2026-02-06,2026-03-07,2026-03-07,SUP-045,Thames MRO Services,UK,MRO,Hydraulic Fluid (drum),Retail Operations,223.2,10,2232.0,Net 30,True,False
PO-2026-42335,2026-02-06,2026-02-12,2026-02-12,SUP-054,Great Wall Shipping Lines,China,Logistics,Air Freight (per 100kg),R&D,666.63,3,1999.89,Net 45,False,False
PO-2026-42329,2026-02-06,2026-03-10,2026-03-11,SUP-053,Sterling Shipping Lines,USA,Logistics,Air Freight (per 100kg),Retail Operations,759.96,4,3039.84,Net 45,True,False
PO-2026-41816,2026-02-06,2026-02-11,2026-02-11,SUP-002,Taegu Alloys,South Korea,Raw Materials,Rubber Compound (per ton),Corporate,2015.51,7,14108.57,Net 15,True,False
PO-2026-41979,2026-02-06,2026-03-10,2026-03-10,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,R&D,31.64,325,10283.0,Net 45,True,False
PO-2026-42567,2026-02-06,2026-02-16,2026-02-16,SUP-081,Redwood Specialty Chem,USA,Chemicals,Adhesive Compound (drum),Manufacturing,655.52,7,4588.64,Net 15,True,False
PO-2026-41909,2026-02-06,2026-03-05,2026-03-05,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Corporate,19.01,276,5246.76,Net 45,True,True
PO-2026-42378,2026-02-06,2026-03-02,2026-03-08,SUP-061,Shenzhou IT Solutions,China,IT Services,Managed IT Support (monthly),Field Services,6245.03,1,6245.03,Net 60,False,False
PO-2026-42470,2026-02-06,2026-02-16,2026-02-16,SUP-079,Great Wall Workplace,China,Office Supplies,Toner Cartridges,R&D,95.09,19,1806.71,Net 30,False,False
PO-2026-42466,2026-02-06,2026-02-28,2026-02-28,SUP-073,Kansai Supplies Co,Japan,Office Supplies,Stationery Kit,Field Services,20.54,25,513.5,Net 45,True,False
PO-2026-42239,2026-02-06,2026-03-02,2026-03-02,SUP-051,Shenzhou Transport,China,Logistics,LTL Freight (per shipment),R&D,480.89,10,4808.9,Net 30,False,False
PO-2026-41868,2026-02-06,2026-03-04,2026-03-04,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Retail Operations,18.1,228,4126.8,Net 30,False,False
PO-2026-42235,2026-02-06,2026-03-09,2026-03-21,SUP-046,Thames Industrial Supply,UK,MRO,Hydraulic Fluid (drum),Corporate,225.38,6,1352.28,Net 15,True,False
PO-2026-41709,2026-02-06,2026-02-26,2026-02-26,SUP-002,Taegu Alloys,South Korea,Raw Materials,Rubber Compound (per ton),Corporate,1906.57,10,19065.7,Net 45,True,False
PO-2026-42452,2026-02-06,2026-03-12,2026-03-12,SUP-072,Krakow Office Products,Poland,Office Supplies,Stationery Kit,Manufacturing,22.11,58,1282.38,Net 45,True,False
PO-2026-42447,2026-02-06,2026-02-28,2026-02-28,SUP-072,Krakow Office Products,Poland,Office Supplies,Stationery Kit,Retail Operations,22.7,72,1634.4,Net 30,True,False
PO-2026-41882,2026-02-06,2026-02-19,2026-02-19,SUP-016,Great Wall Containers,China,Packaging,Stretch Film Rolls,Corporate,42.91,143,6136.13,Net 30,True,False
PO-2026-42247,2026-02-06,2026-03-01,2026-03-01,SUP-051,Shenzhou Transport,China,Logistics,FTL Freight (per load),Field Services,2097.25,2,4194.5,Net 45,True,False
PO-2026-42440,2026-02-06,2026-02-13,2026-02-16,SUP-079,Great Wall Workplace,China,Office Supplies,Toner Cartridges,Corporate,87.02,10,870.2,Net 30,True,False
PO-2026-42185,2026-02-06,2026-02-21,2026-02-21,SUP-040,Ganga MRO Services,India,MRO,Conveyor Belt Section,Field Services,600.79,7,4205.53,Net 60,True,False
